12, 0.26, 0.7860333333333334, 0.12570891203703705
12, 0.265, 0.7319333333333333, 0.11513148148148149
12, 0.27, 0.6701, 0.10557939814814815
12, 0.275, 0.5979666666666666, 0.09568368055555555
12, 0.28, 0.5339, 0.08731022376543209
12, 0.285, 0.46513333333333334, 0.07911207561728395
12, 0.29, 0.406, 0.07180416666666667
12, 0.295, 0.3379, 0.06447989969135802
12, 0.3, 0.2849333333333333, 0.05836658950617284
14, 0.26, 0.8261666666666667, 0.12102577745383869
14, 0.265, 0.7653666666666666, 0.11015029154518952
14, 0.27, 0.6998, 0.09919832361516034
14, 0.275, 0.6225333333333334, 0.08874040330417882
14, 0.28, 0.5444666666666667, 0.07936370262390671
14, 0.285, 0.4683, 0.07067383381924199
14, 0.29, 0.384, 0.06224567541302235
14, 0.295, 0.32413333333333333, 0.055686175898931
14, 0.3, 0.25853333333333334, 0.04935755587949465
16, 0.26, 0.8664, 0.118536669921875
16, 0.265, 0.8064666666666667, 0.10655221354166666
16, 0.27, 0.7303, 0.09433984375
16, 0.275, 0.6407, 0.083009716796875
16, 0.28, 0.5530333333333334, 0.07281717122395834
16, 0.285, 0.46036666666666665, 0.06334879557291667
16, 0.29, 0.3728666666666667, 0.055025455729166665
16, 0.295, 0.29656666666666665, 0.047923014322916666
16, 0.3, 0.22993333333333332, 0.04176481119791667
18, 0.26, 0.8943666666666666, 0.11654634202103338
18, 0.265, 0.8283666666666667, 0.10335605852766346
18, 0.27, 0.7497666666666667, 0.09011155692729768
18, 0.275, 0.6546666666666666, 0.07791186556927297
18, 0.28, 0.5523333333333333, 0.06662349108367627
18, 0.285, 0.44743333333333335, 0.05710757887517147
18, 0.29, 0.3552666666666667, 0.04879571330589849
18, 0.295, 0.26566666666666666, 0.04143397347965249
18, 0.3, 0.1963, 0.03550711019661637
20, 0.26, 0.9141666666666667, 0.11479388333333333
20, 0.265, 0.8521333333333333, 0.10071964166666666
20, 0.27, 0.7700666666666667, 0.08677428333333333
20, 0.275, 0.6680666666666667, 0.0738205
20, 0.28, 0.5513666666666667, 0.06170549166666667
20, 0.285, 0.4365, 0.05177410833333333
20, 0.29, 0.32713333333333333, 0.043229391666666665
20, 0.295, 0.24216666666666667, 0.03631706666666667
20, 0.3, 0.17286666666666667, 0.030570316666666666
22, 0.26, 0.9330666666666667, 0.11380416979714501
22, 0.265, 0.8689, 0.09851873278236914
